订单 Id,利润率,记录数,制造商,产品名称,利润,发货日期,国家,地区,城市,子类别,客户名称,折扣,数量,省/自治区,类别,细分,订单日期,邮寄方式,销售额
US-2012-5495957,-0.07,1,Harbour Creations,"Harbour Creations 椅垫, 红色",-13.0,2013/6/7,中国,西北,肃州,椅子,黄婷,0.4,1,甘肃,家具,消费者,2013/6/3,标准级,202.0
CN-2014-3258425,0.13,1,Stockwell,"Stockwell 订书钉, 整包",24.0,2015/10/2,中国,西南,成都,系固件,卢芳,0.4,6,四川,办公用品,消费者,2015/9/26,标准级,181.0
CN-2014-3258425,0.23,1,GlobeWeis,"GlobeWeis 马尼拉纸信封, 每套 50 个",146.0,2015/10/2,中国,西南,成都,信封,卢芳,0.0,5,四川,办公用品,消费者,2015/9/26,标准级,639.0
CN-2012-3534471,0.34,1,惠普,"惠普 传真复印机, 彩色",830.0,2013/12/25,中国,华北,天津,复印机,潘荷,0.0,3,天津,技术,小型企业,2013/12/22,一级,2441.0
CN-2013-4439307,0.43,1,Safco,"Safco 书架, 传统",897.0,2014/11/11,中国,华北,天津,书架,樊彩,0.0,3,天津,家具,小型企业,2014/11/9,一级,2086.0
CN-2013-4439307,0.06,1,Safco,"SAFCO 折叠椅, 黑色",23.0,2014/11/11,中国,华北,天津,椅子,樊彩,0.0,1,天津,家具,小型企业,2014/11/9,一级,389.0
CN-2013-4439307,0.08,1,Ames,"Ames 邮寄品, 每套 50 个",40.0,2014/11/11,中国,华北,天津,信封,樊彩,0.0,3,天津,办公用品,小型企业,2014/11/9,一级,502.0
CN-2015-5943918,0.13,1,宜家,"宜家 柜, 金属",318.0,2016/9/5,中国,中南,宜城,书架,戴珑,0.4,6,湖北,家具,公司,2016/9/4,一级,2384.0
CN-2015-5943918,-0.1,1,Hamilton Beach,"Hamilton Beach 搅拌机, 白色",-97.0,2016/9/5,中国,中南,宜城,器具,戴珑,0.4,5,湖北,办公用品,公司,2016/9/4,一级,969.0
CN-2015-5404138,0.49,1,Cameo,"Cameo 局间信封, 回收",423.0,2016/12/9,中国,东北,沈阳,信封,俞荷,0.0,4,辽宁,办公用品,消费者,2016/12/2,标准级,863.0
CN-2015-2766233,0.32,1,Harbour Creations,"Harbour Creations 合法证物标签, 红色",80.0,2016/2/16,中国,中南,许昌,标签,武磊,0.0,5,河南,办公用品,公司,2016/2/11,标准级,251.0
CN-2012-4173591,0.16,1,思科,"思科 办公室电话机, 整包",180.0,2013/6/5,中国,中南,台城,电话,徐健,0.0,3,广东,技术,公司,2013/5/31,标准级,1128.0
CN-2012-4173591,0.1,1,Kraft,"Kraft 外皮和封条, 银色",43.0,2013/6/5,中国,中南,台城,信封,徐健,0.0,4,广东,办公用品,公司,2013/5/31,标准级,427.0
CN-2012-4173591,0.37,1,Cardinal,"Cardinal 订书机, 实惠",257.0,2013/6/5,中国,中南,台城,装订机,徐健,0.0,3,广东,办公用品,公司,2013/5/31,标准级,697.0
CN-2015-1302355,0.03,1,松下,"松下 收据打印机, 红色",83.0,2016/9/28,中国,华北,太原,设备,程蔓楚,0.0,5,山西,技术,消费者,2016/9/24,标准级,2755.0
CN-2015-1108121,0.24,1,Wilson Jones,"Wilson Jones 订书机, 透明",163.0,2016/9/24,中国,华东,高密,装订机,蔡梦,0.0,3,山东,办公用品,消费者,2016/9/18,标准级,678.0
CN-2014-2872339,0.5,1,Novimex,"Novimex 有色标签, 耐用",149.0,2015/9/25,中国,中南,孝感,标签,肖良,0.0,5,湖北,办公用品,消费者,2015/9/20,标准级,299.0
CN-2014-2872339,0.0,1,Acme,"Acme 大剪刀, 钢",0.0,2015/9/25,中国,中南,孝感,用品,肖良,0.4,4,湖北,办公用品,消费者,2015/9/20,标准级,552.0
CN-2014-2872339,0.07,1,GlobeWeis,"GlobeWeis 邮寄品, 每套 50 个",62.0,2015/9/25,中国,中南,孝感,信封,肖良,0.0,5,湖北,办公用品,消费者,2015/9/20,标准级,900.0
CN-2013-1424056,0.17,1,Bush,"Bush 搁架, 金属",239.0,2014/12/28,中国,西南,成都,书架,丁崆,0.4,3,四川,家具,消费者,2014/12/24,标准级,1434.0
CN-2013-1756643,-0.12,1,Bevis,"Bevis 培训桌, 黑色",-282.0,2014/9/2,中国,东北,哈尔滨,桌子,薛君,0.25,2,黑龙江,家具,消费者,2014/8/28,标准级,2345.0
CN-2013-1525230,0.38,1,Boston,"Boston 荧光笔, 蓝色",67.0,2014/2/24,中国,西南,万县,美术,巩凤,0.0,2,重庆,办公用品,公司,2014/2/20,标准级,176.0
US-2014-2373769,-0.4,1,Rubbermaid,"Rubvermaid 门挡, 耐用",-321.0,2015/1/17,中国,东北,庄河,用具,徐关茵,0.4,7,辽宁,家具,公司,2015/1/11,标准级,800.0
US-2014-2373769,-0.05,1,Acme,"Acme 剪刀, 钢",-11.0,2015/1/17,中国,东北,庄河,用品,徐关茵,0.4,3,辽宁,办公用品,公司,2015/1/11,标准级,209.0
CN-2012-2989709,0.13,1,Boston,"Boston 画布, 蓝色",97.0,2013/4/9,中国,华北,北京,美术,秦君,0.0,3,北京,办公用品,小型企业,2013/4/5,标准级,751.0
CN-2012-2989709,0.19,1,Ibico,"Ibico 打孔机, 实惠",188.0,2013/4/9,中国,华北,北京,装订机,秦君,0.0,7,北京,办公用品,小型企业,2013/4/5,标准级,995.0
CN-2015-1574908,0.25,1,Avery,"Avery 合法证物标签, 白色",13.0,2016/7/4,中国,华东,仪征,标签,白鹄,0.0,1,江苏,办公用品,消费者,2016/7/2,一级,53.0
CN-2012-3404134,0.02,1,Avery,"Avery 孔加固材料, 耐用",1.0,2013/5/12,中国,中南,汕头,装订机,龙谦,0.0,2,广东,办公用品,消费者,2013/5/7,标准级,55.0
US-2013-4676940,-0.25,1,Kleencut,"Kleencut 修剪器, 锯齿状",-54.0,2014/6/13,中国,华东,镇江,用品,潘磊,0.4,2,江苏,办公用品,消费者,2014/6/8,二级,214.0
CN-2015-1774259,0.24,1,Wilson Jones,"Wilson Jones 孔加固材料, 实惠",40.0,2016/5/19,中国,华东,烟台,装订机,巩关茵,0.0,8,山东,办公用品,公司,2016/5/15,标准级,169.0
CN-2015-1774259,0.46,1,贝尔金,"贝尔金 鼠标, 回收",661.0,2016/5/19,中国,华东,烟台,配件,巩关茵,0.0,8,山东,技术,公司,2016/5/15,标准级,1438.0
CN-2014-1198697,0.0,1,SanDisk,"SanDisk 记忆卡, 耐用",0.0,2015/4/4,中国,中南,洛阳,配件,冯丽,0.0,2,河南,技术,消费者,2015/3/29,标准级,1051.0
CN-2014-1198697,0.02,1,Wilson Jones,"Wilson Jones 孔加固材料, 回收",0.0,2015/4/4,中国,中南,洛阳,装订机,冯丽,0.0,1,河南,办公用品,消费者,2015/3/29,标准级,23.0
CN-2013-4037167,0.17,1,Rogers,"Rogers 搁板, 金属",97.0,2014/3/1,中国,中南,珠海,收纳具,贾彩,0.0,2,广东,办公用品,公司,2014/3/1,当日,571.0
CN-2014-3064620,-0.3,1,Tenex,"Tenex 灯泡, 一包多件",-64.0,2015/5/28,中国,中南,武汉,用具,徐安,0.4,4,湖北,家具,消费者,2015/5/24,标准级,213.0
CN-2013-1255631,0.36,1,Avery,"Avery 订书机, 耐用",254.0,2014/6/20,中国,华东,济南,装订机,韩廉,0.0,3,山东,办公用品,消费者,2014/6/16,标准级,705.0
US-2013-5495957,0.45,1,Deflect-O,"Deflect-O 门挡, 耐用",258.0,2014/11/27,中国,华北,太原,用具,宋忠,0.0,3,山西,家具,小型企业,2014/11/23,标准级,574.0
US-2013-5495957,0.19,1,摩托罗拉,"摩托罗拉 信号增强器, 混合尺寸",388.0,2014/11/27,中国,华北,太原,电话,宋忠,0.0,3,山西,技术,小型企业,2014/11/23,标准级,2044.0
CN-2015-2844736,0.44,1,Hewlett,"Hewlett 个人复印机, 每套两件",296.0,2016/1/26,中国,华东,莱阳,复印机,周诚,0.0,1,山东,技术,消费者,2016/1/22,标准级,673.0
CN-2015-1797152,-0.12,1,Wilson Jones,"Wilson Jones 装订机盖, 实惠",-4.0,2016/5/13,中国,东北,本溪,装订机,苏涛,0.4,1,辽宁,办公用品,消费者,2016/5/8,二级,31.0
CN-2015-1797152,-0.5,1,Stockwell,"Stockwell 按钉, 每包 12 个",-38.0,2016/5/13,中国,东北,本溪,系固件,苏涛,0.4,2,辽宁,办公用品,消费者,2016/5/8,二级,75.0
CN-2013-3336873,0.25,1,Eaton,"Eaton 计划信息表, 多色",51.0,2014/10/31,中国,西南,昆明,纸张,李彩,0.0,2,云南,办公用品,消费者,2014/10/27,二级,205.0
CN-2014-2606671,-0.63,1,Safco,"Safco 墙角架, 黑色",-268.0,2015/3/14,中国,西北,兰州,书架,卢爽,0.4,1,甘肃,家具,消费者,2015/3/8,标准级,422.0
US-2015-2998954,-0.35,1,Stockwell,"Stockwell 图钉, 整包",-80.0,2016/6/17,中国,华东,无锡,系固件,夏光,0.4,6,江苏,办公用品,消费者,2016/6/12,二级,227.0
CN-2015-1599696,0.15,1,Tenex,"Tenex 灯泡, 优质",24.0,2016/4/7,中国,中南,韶关,用具,程安,0.0,2,广东,家具,消费者,2016/4/1,标准级,164.0
CN-2015-1599696,0.42,1,苹果,"苹果 办公室电话机, 混合尺寸",133.0,2016/4/7,中国,中南,韶关,电话,程安,0.0,1,广东,技术,消费者,2016/4/1,标准级,318.0
CN-2015-1599696,-0.16,1,BIC,"BIC 速写本, 金属",-152.0,2016/4/7,中国,中南,韶关,美术,程安,0.2,5,广东,办公用品,消费者,2016/4/1,标准级,932.0
CN-2012-5497693,0.15,1,三星,"三星 音频基座, 蓝色",350.0,2013/12/3,中国,华东,莘县,电话,佘凤,0.0,3,山东,技术,公司,2013/11/29,标准级,2336.0
CN-2015-5838362,0.45,1,Advantus,"Advantus 按钉, 混合尺寸",125.0,2016/4/14,中国,华北,天津,系固件,曾康,0.0,5,天津,办公用品,消费者,2016/4/9,标准级,277.0
CN-2014-5099065,0.3,1,Rubbermaid,"Rubvermaid 门挡, 黑色",307.0,2015/12/5,中国,华东,山亭,用具,袁丽华,0.0,5,山东,家具,公司,2015/12/3,一级,1022.0
US-2014-3656854,0.06,1,Enermax,"Enermax 鼠标, 可编程",12.0,2015/11/26,中国,华东,上海,配件,郝婷,0.0,1,上海,技术,消费者,2015/11/22,标准级,195.0
US-2014-3656854,0.15,1,Safco,"SAFCO 折叠椅, 每套两件",246.0,2015/11/26,中国,华东,上海,椅子,郝婷,0.0,4,上海,家具,消费者,2015/11/22,标准级,1642.0
US-2014-3656854,0.31,1,佳能,"佳能 个人复印机, 彩色",1459.0,2015/11/26,中国,华东,上海,复印机,郝婷,0.0,7,上海,技术,消费者,2015/11/22,标准级,4710.0
US-2014-3656854,0.1,1,惠普,"惠普 复印机, 每套两件",114.0,2015/11/26,中国,华东,上海,复印机,郝婷,0.0,1,上海,技术,消费者,2015/11/22,标准级,1137.0
US-2012-3737485,0.43,1,BIC,"BIC 荧光笔, 金属",81.0,2013/8/1,中国,华北,太原,美术,袁平,0.0,2,山西,办公用品,公司,2013/7/25,标准级,188.0
US-2012-3737485,0.4,1,Acme,"Acme 大剪刀, 钢",276.0,2013/8/1,中国,华北,太原,用品,袁平,0.0,3,山西,办公用品,公司,2013/7/25,标准级,690.0
US-2012-3737485,0.05,1,Green Bar,"Green Bar 羊皮纸, 多色",29.0,2013/8/1,中国,华北,太原,纸张,袁平,0.0,7,山西,办公用品,公司,2013/7/25,标准级,591.0
CN-2015-4162714,-0.08,1,Eldon,"Eldon 框架, 一包多件",-164.0,2016/12/30,中国,中南,武汉,用具,韦绅,0.4,6,湖北,家具,消费者,2016/12/29,一级,1954.0
CN-2015-4162714,-0.05,1,Harbour Creations,"Harbour Creations 凳子, 每套两件",-179.0,2016/12/30,中国,中南,武汉,椅子,韦绅,0.4,7,湖北,家具,消费者,2016/12/29,一级,3574.0
CN-2015-4162714,-0.2,1,Advantus,"Advantus 回形针, 每包 12 个",-15.0,2016/12/30,中国,中南,武汉,系固件,韦绅,0.4,2,湖北,办公用品,消费者,2016/12/29,一级,75.0
CN-2015-4162714,-0.57,1,柯尼卡,"柯尼卡 卡片打印机, 耐用",-1391.0,2016/12/30,中国,中南,武汉,设备,韦绅,0.4,5,湖北,技术,消费者,2016/12/29,一级,2454.0
CN-2015-4162714,0.49,1,Enermax,"Enermax 笔记本, 多色",342.0,2016/12/30,中国,中南,武汉,纸张,韦绅,0.0,5,湖北,办公用品,消费者,2016/12/29,一级,698.0
CN-2015-4162714,-0.4,1,Hon,"Hon 椅垫, 黑色",-179.0,2016/12/30,中国,中南,武汉,椅子,韦绅,0.4,3,湖北,家具,消费者,2016/12/29,一级,446.0
CN-2015-4162714,-0.5,1,三星,"三星 耳机, 蓝色",-307.0,2016/12/30,中国,中南,武汉,电话,韦绅,0.4,3,湖北,技术,消费者,2016/12/29,一级,615.0
CN-2014-1619603,0.38,1,SanDisk,"SanDisk 计划信息表, 多色",134.0,2015/6/26,中国,华东,无城,纸张,周康,0.0,3,安徽,办公用品,消费者,2015/6/21,标准级,353.0
CN-2014-1619603,0.15,1,Barricks,"Barricks 咖啡桌, 长方形",460.0,2015/6/26,中国,华东,无城,桌子,周康,0.25,3,安徽,家具,消费者,2015/6/21,标准级,3140.0
CN-2015-2508741,0.08,1,Sauder,"Sauder 书架, 黑色",69.0,2016/11/27,中国,东北,大连,书架,罗婵,0.4,2,辽宁,家具,消费者,2016/11/23,二级,830.0
CN-2015-2990089,0.12,1,Kraft,"Kraft 局间信封, 每套 50 个",52.0,2016/9/6,中国,东北,大连,信封,谷莲,0.0,2,辽宁,办公用品,公司,2016/9/1,标准级,438.0
CN-2014-5672005,0.23,1,Advantus,"Advantus 图钉, 整包",44.0,2015/12/31,中国,华东,青岛,系固件,施平,0.0,3,山东,办公用品,小型企业,2015/12/26,二级,190.0
CN-2013-3954075,-0.19,1,Binney & Smith,"Binney & Smith 钢笔, 金属",-18.0,2014/7/24,中国,中南,冷水江,美术,吕欢悦,0.2,2,湖南,办公用品,消费者,2014/7/19,标准级,99.0
CN-2013-3954075,0.44,1,Fellowes,"Fellowes 盘, 工业",237.0,2014/7/24,中国,中南,冷水江,收纳具,吕欢悦,0.0,2,湖南,办公用品,消费者,2014/7/19,标准级,540.0
CN-2012-4448319,0.02,1,Avery,"Avery 打孔机, 耐用",8.0,2013/7/23,中国,中南,汕头,装订机,陈晨,0.0,3,广东,办公用品,公司,2013/7/18,标准级,411.0
CN-2012-4448319,0.2,1,Advantus,"Advantus 灯泡, 一包多件",113.0,2013/7/23,中国,中南,汕头,用具,陈晨,0.0,6,广东,家具,公司,2013/7/18,标准级,564.0
CN-2014-1318873,-0.11,1,Office Star,"Office Star 扶手椅, 黑色",-434.0,2015/9/18,中国,中南,东海,椅子,余丽娜,0.1,2,广东,家具,消费者,2015/9/11,标准级,3906.0
CN-2015-5308381,0.33,1,摩托罗拉,"摩托罗拉 音频基座, 混合尺寸",1085.0,2016/9/14,中国,中南,南宁,电话,贺锦,0.0,4,广西,技术,消费者,2016/9/12,二级,3289.0
CN-2015-5308381,0.06,1,Smead,"Smead 搁板, 工业",14.0,2016/9/14,中国,中南,南宁,收纳具,贺锦,0.0,1,广西,办公用品,消费者,2016/9/12,二级,231.0
CN-2015-5308381,0.05,1,Avery,"Avery 打孔机, 实惠",13.0,2016/9/14,中国,中南,南宁,装订机,贺锦,0.0,2,广西,办公用品,消费者,2016/9/12,二级,260.0
CN-2015-5308381,-0.09,1,Hon,"Hon 沙滩椅, 黑色",-16.0,2016/9/14,中国,中南,南宁,椅子,贺锦,0.1,1,广西,家具,消费者,2016/9/12,二级,179.0
US-2013-2048658,-0.18,1,Stanley,"Stanley 钢笔, 金属",-45.0,2014/8/6,中国,华东,宿州,美术,麦实,0.2,6,安徽,办公用品,公司,2014/8/6,当日,253.0
US-2013-2048658,0.35,1,KitchenAid,"KitchenAid 烤面包机, 黑色",692.0,2014/8/6,中国,华东,宿州,器具,麦实,0.0,5,安徽,办公用品,公司,2014/8/6,当日,1978.0
CN-2013-3665640,0.43,1,Rubbermaid,"Rubvermaid 灯泡, 耐用",222.0,2014/12/6,中国,华东,淮南,用具,麦虹,0.0,7,安徽,家具,公司,2014/11/30,标准级,518.0
CN-2013-3665640,0.34,1,SanDisk,"SanDisk 键盘, 回收",754.0,2014/12/6,中国,华东,淮南,配件,麦虹,0.0,6,安徽,技术,公司,2014/11/30,标准级,2220.0
US-2015-2930075,-0.12,1,Advantus,"Advantus 橡皮筋, 整包",-16.0,2016/12/19,中国,中南,宜城,系固件,周木兰,0.4,3,湖北,办公用品,消费者,2016/12/14,标准级,139.0
US-2012-1156969,-0.4,1,思科,"思科 智能手机, 全尺寸",-470.0,2013/7/16,中国,华东,温岭,电话,尹凤,0.4,3,浙江,技术,公司,2013/7/13,一级,1174.0
CN-2015-3360134,0.44,1,Hamilton Beach,"Hamilton Beach 微波炉, 银色",1163.0,2016/6/27,中国,西南,规阳,器具,佘凤,0.0,2,贵州,办公用品,公司,2016/6/22,标准级,2644.0
CN-2015-3360134,0.16,1,Deflect-O,"Deflect-O 闹钟, 优质",36.0,2016/6/27,中国,西南,规阳,用具,佘凤,0.0,1,贵州,家具,公司,2016/6/22,标准级,228.0
CN-2015-1891447,0.02,1,Wilson Jones,"Wilson Jones 孔加固材料, 回收",2.0,2016/11/23,中国,东北,吉林市,装订机,罗琼,0.0,4,吉林,办公用品,消费者,2016/11/20,一级,91.0
US-2012-4856468,-0.62,1,SanDisk,"SanDisk 键盘, 耐用",-565.0,2013/11/23,中国,东北,昌图,配件,谢斯云,0.4,4,辽宁,技术,公司,2013/11/23,当日,915.0
US-2012-4856468,-0.62,1,Eldon,"Eldon 门挡, 一包多件",-87.0,2013/11/23,中国,东北,昌图,用具,谢斯云,0.4,1,辽宁,家具,公司,2013/11/23,当日,141.0
CN-2013-2871844,0.39,1,Brother,"Brother 复印机, 每套两件",955.0,2014/3/11,中国,中南,江门,复印机,陈婉,0.0,2,广东,技术,消费者,2014/3/9,一级,2448.0
CN-2013-2871844,0.05,1,惠普,"惠普 传真复印机, 每套两件",81.0,2014/3/11,中国,中南,江门,复印机,陈婉,0.0,2,广东,技术,消费者,2014/3/9,一级,1614.0
CN-2015-3231478,0.26,1,Tenex,"Tenex 闹钟, 优质",118.0,2016/1/3,中国,华北,天津,用具,谭珊,0.0,2,天津,家具,消费者,2016/1/1,二级,456.0
CN-2015-3231478,0.33,1,Deflect-O,"Deflect-O 分层置放架, 一包多件",195.0,2016/1/3,中国,华北,天津,用具,谭珊,0.0,5,天津,家具,消费者,2016/1/1,二级,592.0
CN-2014-2245112,0.37,1,Harbour Creations,"Harbour Creations 可去除的标签, 白色",18.0,2015/5/4,中国,中南,北海,标签,方栋,0.0,1,广西,办公用品,消费者,2015/5/3,一级,48.0
CN-2014-2245112,0.4,1,Wilson Jones,"Wilson Jones 孔加固材料, 透明",45.0,2015/5/4,中国,中南,北海,装订机,方栋,0.0,6,广西,办公用品,消费者,2015/5/3,一级,112.0
CN-2015-2067445,0.46,1,Fellowes,"Fellowes 搁板, 工业",626.0,2016/9/17,中国,中南,深圳,收纳具,白锦,0.0,5,广东,办公用品,消费者,2016/9/14,二级,1361.0
CN-2015-2067445,0.12,1,松下,"松下 打印机, 耐用",746.0,2016/9/17,中国,中南,深圳,设备,白锦,0.0,5,广东,技术,消费者,2016/9/14,二级,6221.0
CN-2015-2067445,0.15,1,Enermax,"Enermax 计划信息表, 多色",83.0,2016/9/17,中国,中南,深圳,纸张,白锦,0.0,5,广东,办公用品,消费者,2016/9/14,二级,558.0
CN-2015-2067445,0.46,1,Harbour Creations,"Harbour Creations 圆形标签, 可调",10.0,2016/9/17,中国,中南,深圳,标签,白锦,0.0,1,广东,办公用品,消费者,2016/9/14,二级,22.0
CN-2012-2631326,0.49,1,Novimex,"Novimex 折叠椅, 可调",774.0,2013/3/20,中国,华东,淮北,椅子,卢谙,0.0,4,安徽,家具,小型企业,2013/3/15,标准级,1581.0
CN-2012-2979175,0.14,1,贝尔金,"贝尔金 键盘, 耐用",274.0,2013/8/27,中国,中南,浯溪,配件,贺伟,0.0,5,湖南,技术,消费者,2013/8/22,标准级,1962.0
CN-2014-1179561,0.49,1,Advantus,"Advantus 分层置放架, 优质",228.0,2015/11/23,中国,东北,烟筒山,用具,谷莲,0.0,4,吉林,家具,公司,2015/11/19,标准级,466.0
CN-2014-1179561,0.21,1,Tenex,"Tenex 文件夹, 蓝色",68.0,2015/11/23,中国,东北,烟筒山,收纳具,谷莲,0.0,3,吉林,办公用品,公司,2015/11/19,标准级,325.0
CN-2015-2686699,0.3,1,GlobeWeis,"GlobeWeis 商业信封, 回收",45.0,2016/4/3,中国,华东,常州,信封,赖芳茵,0.0,2,江苏,办公用品,公司,2016/3/28,标准级,151.0
CN-2015-2686699,-0.15,1,KitchenAid,"KitchenAid 微波炉, 银色",-261.0,2016/4/3,中国,华东,常州,器具,赖芳茵,0.4,2,江苏,办公用品,公司,2016/3/28,标准级,1742.0
CN-2013-4985754,0.27,1,Acco,"Acco 订书机, 耐用",132.0,2014/5/1,中国,东北,珲春,装订机,潘健,0.0,2,吉林,办公用品,消费者,2014/4/26,标准级,491.0
CN-2013-4985754,0.1,1,Breville,"Breville 搅拌机, 红色",126.0,2014/5/1,中国,东北,珲春,器具,潘健,0.0,3,吉林,办公用品,消费者,2014/4/26,标准级,1263.0
CN-2013-4985754,0.37,1,Hon,"Hon 有色标签, 耐用",45.0,2014/5/1,中国,东北,珲春,标签,潘健,0.0,2,吉林,办公用品,消费者,2014/4/26,标准级,123.0
CN-2013-3690158,0.09,1,Kleencut,"Kleencut 剪刀, 钢",36.0,2014/10/22,中国,西南,重庆,用品,邹凤,0.0,4,重庆,办公用品,消费者,2014/10/18,标准级,405.0
CN-2013-3690158,0.43,1,Fiskars,"Fiskars 开信刀, 工业",178.0,2014/10/22,中国,西南,重庆,用品,邹凤,0.0,3,重庆,办公用品,消费者,2014/10/18,标准级,414.0
CN-2013-3690158,0.49,1,Kleencut,"Kleencut 美工刀, 蓝色",237.0,2014/10/22,中国,西南,重庆,用品,邹凤,0.0,3,重庆,办公用品,消费者,2014/10/18,标准级,485.0
CN-2013-3690158,0.21,1,Stockwell,"Stockwell 回形针, 整包",66.0,2014/10/22,中国,西南,重庆,系固件,邹凤,0.0,5,重庆,办公用品,消费者,2014/10/18,标准级,315.0
CN-2013-3690158,0.49,1,爱普生,"爱普生 卡片打印机, 红色",1146.0,2014/10/22,中国,西南,重庆,设备,邹凤,0.0,3,重庆,技术,消费者,2014/10/18,标准级,2339.0
US-2014-1815663,0.2,1,罗技,"罗技 路由器, 耐用",462.0,2015/5/17,中国,中南,深圳,配件,常崆,0.0,2,广东,技术,消费者,2015/5/17,当日,2310.0
US-2014-1815663,0.28,1,Hon,"Hon 椅垫, 每套两件",270.0,2015/5/17,中国,中南,深圳,椅子,常崆,0.1,4,广东,家具,消费者,2015/5/17,当日,971.0
CN-2013-4190541,0.22,1,Cardinal,"Cardinal 装订机, 实惠",42.0,2014/10/7,中国,西北,西安,装订机,陶惠,0.0,3,陕西,办公用品,消费者,2014/10/6,一级,194.0
CN-2013-4190541,0.49,1,Safco,"SAFCO 沙滩椅, 每套两件",354.0,2014/10/7,中国,西北,西安,椅子,陶惠,0.0,3,陕西,家具,消费者,2014/10/6,一级,724.0
CN-2013-4190541,-0.12,1,Hon,"Hon 圆桌, 组装",-169.0,2014/10/7,中国,西北,西安,桌子,陶惠,0.4,1,陕西,家具,消费者,2014/10/6,一级,1449.0
CN-2013-4190541,0.02,1,Smead,"Smead 盒, 蓝色",5.0,2014/10/7,中国,西北,西安,收纳具,陶惠,0.0,5,陕西,办公用品,消费者,2014/10/6,一级,251.0
CN-2015-1244124,0.07,1,Safco,"SAFCO 凳子, 每套两件",167.0,2016/2/9,中国,西南,拉萨,椅子,田江丽,0.0,3,西藏,家具,公司,2016/2/5,标准级,2383.0
CN-2014-3560054,0.41,1,Kraft,"Kraft 搭扣信封, 回收",59.0,2015/5/5,中国,中南,广州,信封,谢丽雪,0.0,4,广东,办公用品,公司,2015/4/30,二级,146.0
CN-2014-3560054,0.47,1,夏普,"夏普 个人复印机, 彩色",533.0,2015/5/5,中国,中南,广州,复印机,谢丽雪,0.0,2,广东,技术,公司,2015/4/30,二级,1133.0
CN-2014-3560054,0.33,1,Bevis,"Bevis 培训桌, 白色",1180.0,2015/5/5,中国,中南,广州,桌子,谢丽雪,0.25,3,广东,家具,公司,2015/4/30,二级,3540.0
CN-2015-3930358,0.0,1,Stockwell,"Stockwell 订书钉, 混合尺寸",0.0,2016/11/21,中国,华东,安丘,系固件,徐黎明,0.0,2,山东,办公用品,公司,2016/11/18,二级,77.0
CN-2015-3930358,0.11,1,KitchenAid,"KitchenAid 咖啡研磨机, 红色",36.0,2016/11/21,中国,华东,安丘,器具,徐黎明,0.0,1,山东,办公用品,公司,2016/11/18,二级,329.0
CN-2012-4921616,0.31,1,夏普,"夏普 传真复印机, 彩色",246.0,2013/9/18,中国,华东,南昌,复印机,麦忠,0.0,1,江西,技术,消费者,2013/9/14,标准级,794.0
US-2013-1031662,-0.14,1,Brother,"Brother 传真复印机, 数字化",-295.0,2014/12/23,中国,西南,遵义,复印机,彭虹,0.2,3,贵州,技术,消费者,2014/12/18,标准级,2141.0
US-2013-1031662,0.14,1,松下,"松下 卡片打印机, 红色",781.0,2014/12/23,中国,西南,遵义,设备,彭虹,0.0,7,贵州,技术,消费者,2014/12/18,标准级,5585.0
US-2013-1031662,0.08,1,Office Star,"Office Star 凳子, 每套两件",197.0,2014/12/23,中国,西南,遵义,椅子,彭虹,0.0,3,贵州,家具,消费者,2014/12/18,标准级,2467.0
CN-2014-3279950,0.01,1,Ames,"Ames 搭扣信封, 银色",1.0,2015/9/29,中国,中南,平南,信封,沈光,0.0,2,广西,办公用品,小型企业,2015/9/25,标准级,90.0
CN-2014-4791939,0.33,1,诺基亚,"诺基亚 信号增强器, 整包",1051.0,2015/5/3,中国,华北,汉沽,电话,白鹄,0.0,5,天津,技术,消费者,2015/4/30,二级,3187.0
CN-2014-4791939,0.26,1,Tenex,"Tenex 搁板, 工业",200.0,2015/5/3,中国,华北,汉沽,收纳具,白鹄,0.0,3,天津,办公用品,消费者,2015/4/30,二级,772.0
US-2012-4650370,0.46,1,Wilson Jones,"Wilson Jones 标签, 回收",58.0,2013/11/24,中国,东北,大庆,装订机,薛博,0.0,4,黑龙江,办公用品,消费者,2013/11/22,二级,127.0
CN-2012-2286344,0.05,1,诺基亚,"诺基亚 信号增强器, 蓝色",64.0,2013/10/28,中国,中南,长沙,电话,徐莲,0.0,2,湖南,技术,消费者,2013/10/26,二级,1274.0
CN-2015-2211607,0.5,1,Novimex,"Novimex 有色标签, 耐用",60.0,2016/7/13,中国,华北,天津,标签,佘彩,0.0,2,天津,办公用品,消费者,2016/7/9,标准级,120.0
CN-2014-3360468,0.5,1,Ibico,"Ibico 装订机盖, 耐用",71.0,2015/10/10,中国,华北,北京,装订机,郝涛,0.0,2,北京,办公用品,公司,2015/10/5,标准级,141.0
CN-2012-3370094,0.14,1,Hewlett,"Hewlett 个人复印机, 红色",465.0,2013/9/5,中国,中南,浯溪,复印机,佘凤,0.0,5,湖南,技术,公司,2013/8/31,二级,3324.0
CN-2012-3367931,0.5,1,Bush,"Bush 搁架, 金属",797.0,2013/8/29,中国,西南,重庆,书架,薛健,0.0,2,重庆,家具,公司,2013/8/24,标准级,1593.0
CN-2012-3367931,0.02,1,Avery,"Avery 圆形标签, 可调",0.0,2013/8/29,中国,西南,重庆,标签,薛健,0.0,1,重庆,办公用品,公司,2013/8/24,标准级,24.0
