订单 Id,利润率,记录数,制造商,产品名称,利润,发货日期,国家,地区,城市,子类别,客户名称,折扣,数量,省/自治区,类别,细分,订单日期,邮寄方式,销售额
CN-2012-4173591,0.16 ,1,思科,"思科 办公室电话机, 整包",180.00 ,2013/6/5,中国,中南,台城,电话,徐健,0.00 ,3,广东,技术,公司,2013/5/31,标准级,1128.00 
CN-2012-4173591,0.10 ,1,Kraft,"Kraft 外皮和封条, 银色",43.00 ,2013/6/5,中国,中南,台城,信封,徐健,0.00 ,4,广东,办公用品,公司,2013/5/31,标准级,427.00 
CN-2012-4173591,0.37 ,1,Cardinal,"Cardinal 订书机, 实惠",257.00 ,2013/6/5,中国,中南,台城,装订机,徐健,0.00 ,3,广东,办公用品,公司,2013/5/31,标准级,697.00 
CN-2015-1302355,0.03 ,1,松下,"松下 收据打印机, 红色",83.00 ,2016/9/28,中国,华北,太原,设备,程蔓楚,0.00 ,5,山西,技术,消费者,2016/9/24,标准级,2755.00 
CN-2013-2551450,0.22 ,1,Avery,"Avery 有色标签, 耐用",126.00 ,2014/2/13,中国,东北,绥化,标签,刘立,0.00 ,9,黑龙江,办公用品,消费者,2014/2/10,二级,575.00 
CN-2013-2551450,0.16 ,1,KitchenAid,"KitchenAid 炉灶, 银色",1278.00 ,2014/2/13,中国,东北,绥化,器具,刘立,0.00 ,3,黑龙江,办公用品,消费者,2014/2/10,二级,7993.00 
CN-2015-1108121,0.24 ,1,Wilson Jones,"Wilson Jones 订书机, 透明",163.00 ,2016/9/24,中国,华东,高密,装订机,蔡梦,0.00 ,3,山东,办公用品,消费者,2016/9/18,标准级,678.00 
CN-2014-2872339,0.50 ,1,Novimex,"Novimex 有色标签, 耐用",149.00 ,2015/9/25,中国,中南,孝感,标签,肖良,0.00 ,5,湖北,办公用品,消费者,2015/9/20,标准级,299.00 
CN-2014-2872339,0.00 ,1,Acme,"Acme 大剪刀, 钢",0.00 ,2015/9/25,中国,中南,孝感,用品,肖良,0.40 ,4,湖北,办公用品,消费者,2015/9/20,标准级,552.00 
CN-2014-2872339,0.07 ,1,GlobeWeis,"GlobeWeis 邮寄品, 每套 50 个",62.00 ,2015/9/25,中国,中南,孝感,信封,肖良,0.00 ,5,湖北,办公用品,消费者,2015/9/20,标准级,900.00 
CN-2013-1424056,0.17 ,1,Bush,"Bush 搁架, 金属",239.00 ,2014/12/28,中国,西南,成都,书架,丁崆,0.40 ,3,四川,家具,消费者,2014/12/24,标准级,1434.00 
CN-2013-1424056,-1.95 ,1,Binney & Smith,"Binney & Smith 铅笔刀, 蓝色",-194.00 ,2014/12/28,中国,西南,成都,美术,丁崆,0.80 ,4,四川,办公用品,消费者,2014/12/24,标准级,100.00 
CN-2013-1756643,-0.12 ,1,Bevis,"Bevis 培训桌, 黑色",-282.00 ,2014/9/2,中国,东北,哈尔滨,桌子,薛君,0.25 ,2,黑龙江,家具,消费者,2014/8/28,标准级,2345.00 
CN-2013-1525230,0.38 ,1,Boston,"Boston 荧光笔, 蓝色",67.00 ,2014/2/24,中国,西南,万县,美术,巩凤,0.00 ,2,重庆,办公用品,公司,2014/2/20,标准级,176.00 
US-2014-2373769,-0.40 ,1,Rubbermaid,"Rubvermaid 门挡, 耐用",-321.00 ,2015/1/17,中国,东北,庄河,用具,徐关茵,0.40 ,7,辽宁,家具,公司,2015/1/11,标准级,800.00 
US-2014-2373769,-0.05 ,1,Acme,"Acme 剪刀, 钢",-11.00 ,2015/1/17,中国,东北,庄河,用品,徐关茵,0.40 ,3,辽宁,办公用品,公司,2015/1/11,标准级,209.00 
CN-2012-2989709,0.13 ,1,Boston,"Boston 画布, 蓝色",97.00 ,2013/4/9,中国,华北,北京,美术,秦君,0.00 ,3,北京,办公用品,小型企业,2013/4/5,标准级,751.00 
CN-2012-2989709,0.19 ,1,Ibico,"Ibico 打孔机, 实惠",188.00 ,2013/4/9,中国,华北,北京,装订机,秦君,0.00 ,7,北京,办公用品,小型企业,2013/4/5,标准级,995.00 
CN-2015-1574908,0.25 ,1,Avery,"Avery 合法证物标签, 白色",13.00 ,2016/7/4,中国,华东,仪征,标签,白鹄,0.00 ,1,江苏,办公用品,消费者,2016/7/2,一级,53.00 
CN-2012-3404134,0.02 ,1,Avery,"Avery 孔加固材料, 耐用",1.00 ,2013/5/12,中国,中南,汕头,装订机,龙谦,0.00 ,2,广东,办公用品,消费者,2013/5/7,标准级,55.00 
US-2013-4676940,-0.25 ,1,Kleencut,"Kleencut 修剪器, 锯齿状",-54.00 ,2014/6/13,中国,华东,镇江,用品,潘磊,0.40 ,2,江苏,办公用品,消费者,2014/6/8,二级,214.00 
CN-2015-1774259,0.24 ,1,Wilson Jones,"Wilson Jones 孔加固材料, 实惠",40.00 ,2016/5/19,中国,华东,烟台,装订机,巩关茵,0.00 ,8,山东,办公用品,公司,2016/5/15,标准级,169.00 
CN-2015-1774259,0.46 ,1,贝尔金,"贝尔金 鼠标, 回收",661.00 ,2016/5/19,中国,华东,烟台,配件,巩关茵,0.00 ,8,山东,技术,公司,2016/5/15,标准级,1438.00 
CN-2014-1198697,0.00 ,1,SanDisk,"SanDisk 记忆卡, 耐用",0.00 ,2015/4/4,中国,中南,洛阳,配件,冯丽,0.00 ,2,河南,技术,消费者,2015/3/29,标准级,1051.00 
CN-2014-1198697,0.02 ,1,Wilson Jones,"Wilson Jones 孔加固材料, 回收",0.00 ,2015/4/4,中国,中南,洛阳,装订机,冯丽,0.00 ,1,河南,办公用品,消费者,2015/3/29,标准级,23.00 
CN-2013-4037167,0.17 ,1,Rogers,"Rogers 搁板, 金属",97.00 ,2014/3/1,中国,中南,珠海,收纳具,贾彩,0.00 ,2,广东,办公用品,公司,2014/3/1,当日,571.00 
CN-2014-3064620,-0.30 ,1,Tenex,"Tenex 灯泡, 一包多件",-64.00 ,2015/5/28,中国,中南,武汉,用具,徐安,0.40 ,4,湖北,家具,消费者,2015/5/24,标准级,213.00 
CN-2013-1255631,0.36 ,1,Avery,"Avery 订书机, 耐用",254.00 ,2014/6/20,中国,华东,济南,装订机,韩廉,0.00 ,3,山东,办公用品,消费者,2014/6/16,标准级,705.00 
US-2013-5495957,0.45 ,1,Deflect-O,"Deflect-O 门挡, 耐用",258.00 ,2014/11/27,中国,华北,太原,用具,宋忠,0.00 ,3,山西,家具,小型企业,2014/11/23,标准级,574.00 
US-2013-5495957,0.19 ,1,摩托罗拉,"摩托罗拉 信号增强器, 混合尺寸",388.00 ,2014/11/27,中国,华北,太原,电话,宋忠,0.00 ,3,山西,技术,小型企业,2014/11/23,标准级,2044.00 
CN-2015-2844736,0.44 ,1,Hewlett,"Hewlett 个人复印机, 每套两件",296.00 ,2016/1/26,中国,华东,莱阳,复印机,周诚,0.00 ,1,山东,技术,消费者,2016/1/22,标准级,673.00 
CN-2015-1797152,-0.12 ,1,Wilson Jones,"Wilson Jones 装订机盖, 实惠",-4.00 ,2016/5/13,中国,东北,本溪,装订机,苏涛,0.40 ,1,辽宁,办公用品,消费者,2016/5/8,二级,31.00 
CN-2015-1797152,-0.50 ,1,Stockwell,"Stockwell 按钉, 每包 12 个",-38.00 ,2016/5/13,中国,东北,本溪,系固件,苏涛,0.40 ,2,辽宁,办公用品,消费者,2016/5/8,二级,75.00 
CN-2013-3336873,0.25 ,1,Eaton,"Eaton 计划信息表, 多色",51.00 ,2014/10/31,中国,西南,昆明,纸张,李彩,0.00 ,2,云南,办公用品,消费者,2014/10/27,二级,205.00 
CN-2014-2606671,-0.63 ,1,Safco,"Safco 墙角架, 黑色",-268.00 ,2015/3/14,中国,西北,兰州,书架,卢爽,0.40 ,1,甘肃,家具,消费者,2015/3/8,标准级,422.00 
US-2015-2998954,-0.35 ,1,Stockwell,"Stockwell 图钉, 整包",-80.00 ,2016/6/17,中国,华东,无锡,系固件,夏光,0.40 ,6,江苏,办公用品,消费者,2016/6/12,二级,227.00 
CN-2014-3210061,0.11 ,1,Dania,"Dania 古典书架, 金属",1053.00 ,2015/4/30,中国,东北,友好,书架,冯婷,0.00 ,5,黑龙江,家具,小型企业,2015/4/26,标准级,9572.00 
CN-2015-1599696,0.15 ,1,Tenex,"Tenex 灯泡, 优质",24.00 ,2016/4/7,中国,中南,韶关,用具,程安,0.00 ,2,广东,家具,消费者,2016/4/1,标准级,164.00 
CN-2015-1599696,0.42 ,1,苹果,"苹果 办公室电话机, 混合尺寸",133.00 ,2016/4/7,中国,中南,韶关,电话,程安,0.00 ,1,广东,技术,消费者,2016/4/1,标准级,318.00 
CN-2015-1599696,-0.16 ,1,BIC,"BIC 速写本, 金属",-152.00 ,2016/4/7,中国,中南,韶关,美术,程安,0.20 ,5,广东,办公用品,消费者,2016/4/1,标准级,932.00 
CN-2012-5497693,0.15 ,1,三星,"三星 音频基座, 蓝色",350.00 ,2013/12/3,中国,华东,莘县,电话,佘凤,0.00 ,3,山东,技术,公司,2013/11/29,标准级,2336.00 
CN-2015-5838362,0.45 ,1,Advantus,"Advantus 按钉, 混合尺寸",125.00 ,2016/4/14,中国,华北,天津,系固件,曾康,0.00 ,5,天津,办公用品,消费者,2016/4/9,标准级,277.00 
CN-2014-5099065,0.30 ,1,Rubbermaid,"Rubvermaid 门挡, 黑色",307.00 ,2015/12/5,中国,华东,山亭,用具,袁丽华,0.00 ,5,山东,家具,公司,2015/12/3,一级,1022.00 
US-2015-3010037,-0.53 ,1,Hon,"Hon 扶手椅, 可调",-2059.00 ,2016/10/28,中国,西北,肃州,椅子,柯婵,0.40 ,3,甘肃,家具,小型企业,2016/10/23,标准级,3861.00 
US-2014-3656854,0.06 ,1,Enermax,"Enermax 鼠标, 可编程",12.00 ,2015/11/26,中国,华东,上海,配件,郝婷,0.00 ,1,上海,技术,消费者,2015/11/22,标准级,195.00 
US-2014-3656854,0.15 ,1,Safco,"SAFCO 折叠椅, 每套两件",246.00 ,2015/11/26,中国,华东,上海,椅子,郝婷,0.00 ,4,上海,家具,消费者,2015/11/22,标准级,1642.00 
US-2014-3656854,-0.35 ,1,Barricks,"Barricks 电脑桌, 白色",-1882.00 ,2015/11/26,中国,华东,上海,桌子,郝婷,0.40 ,4,上海,家具,消费者,2015/11/22,标准级,5376.00 
US-2014-3656854,0.31 ,1,佳能,"佳能 个人复印机, 彩色",1459.00 ,2015/11/26,中国,华东,上海,复印机,郝婷,0.00 ,7,上海,技术,消费者,2015/11/22,标准级,4710.00 
US-2014-3656854,0.10 ,1,惠普,"惠普 复印机, 每套两件",114.00 ,2015/11/26,中国,华东,上海,复印机,郝婷,0.00 ,1,上海,技术,消费者,2015/11/22,标准级,1137.00 
US-2012-3737485,0.43 ,1,BIC,"BIC 荧光笔, 金属",81.00 ,2013/8/1,中国,华北,太原,美术,袁平,0.00 ,2,山西,办公用品,公司,2013/7/25,标准级,188.00 
US-2012-3737485,0.40 ,1,Acme,"Acme 大剪刀, 钢",276.00 ,2013/8/1,中国,华北,太原,用品,袁平,0.00 ,3,山西,办公用品,公司,2013/7/25,标准级,690.00 
US-2012-3737485,0.05 ,1,Green Bar,"Green Bar 羊皮纸, 多色",29.00 ,2013/8/1,中国,华北,太原,纸张,袁平,0.00 ,7,山西,办公用品,公司,2013/7/25,标准级,591.00 
CN-2015-4162714,-0.08 ,1,Eldon,"Eldon 框架, 一包多件",-164.00 ,2016/12/30,中国,中南,武汉,用具,韦绅,0.40 ,6,湖北,家具,消费者,2016/12/29,一级,1954.00 
CN-2015-4162714,-0.05 ,1,Harbour Creations,"Harbour Creations 凳子, 每套两件",-179.00 ,2016/12/30,中国,中南,武汉,椅子,韦绅,0.40 ,7,湖北,家具,消费者,2016/12/29,一级,3574.00 
CN-2015-4162714,-0.20 ,1,Advantus,"Advantus 回形针, 每包 12 个",-15.00 ,2016/12/30,中国,中南,武汉,系固件,韦绅,0.40 ,2,湖北,办公用品,消费者,2016/12/29,一级,75.00 
CN-2015-4162714,-0.57 ,1,柯尼卡,"柯尼卡 卡片打印机, 耐用",-1391.00 ,2016/12/30,中国,中南,武汉,设备,韦绅,0.40 ,5,湖北,技术,消费者,2016/12/29,一级,2454.00 
CN-2015-4162714,0.49 ,1,Enermax,"Enermax 笔记本, 多色",342.00 ,2016/12/30,中国,中南,武汉,纸张,韦绅,0.00 ,5,湖北,办公用品,消费者,2016/12/29,一级,698.00 
CN-2015-4162714,-0.40 ,1,Hon,"Hon 椅垫, 黑色",-179.00 ,2016/12/30,中国,中南,武汉,椅子,韦绅,0.40 ,3,湖北,家具,消费者,2016/12/29,一级,446.00 
CN-2015-4162714,-0.50 ,1,三星,"三星 耳机, 蓝色",-307.00 ,2016/12/30,中国,中南,武汉,电话,韦绅,0.40 ,3,湖北,技术,消费者,2016/12/29,一级,615.00 
CN-2014-1619603,0.38 ,1,SanDisk,"SanDisk 计划信息表, 多色",134.00 ,2015/6/26,中国,华东,无城,纸张,周康,0.00 ,3,安徽,办公用品,消费者,2015/6/21,标准级,353.00 
CN-2014-1619603,0.15 ,1,Barricks,"Barricks 咖啡桌, 长方形",460.00 ,2015/6/26,中国,华东,无城,桌子,周康,0.25 ,3,安徽,家具,消费者,2015/6/21,标准级,3140.00 
CN-2014-1619603,0.42 ,1,Cardinal,"Cardinal 标签, 耐用",154.00 ,2015/6/26,中国,华东,无城,装订机,周康,0.00 ,9,安徽,办公用品,消费者,2015/6/21,标准级,368.00 
CN-2015-2508741,0.08 ,1,Sauder,"Sauder 书架, 黑色",69.00 ,2016/11/27,中国,东北,大连,书架,罗婵,0.40 ,2,辽宁,家具,消费者,2016/11/23,二级,830.00 
CN-2015-2990089,0.12 ,1,Kraft,"Kraft 局间信封, 每套 50 个",52.00 ,2016/9/6,中国,东北,大连,信封,谷莲,0.00 ,2,辽宁,办公用品,公司,2016/9/1,标准级,438.00 
CN-2014-5672005,0.23 ,1,Advantus,"Advantus 图钉, 整包",44.00 ,2015/12/31,中国,华东,青岛,系固件,施平,0.00 ,3,山东,办公用品,小型企业,2015/12/26,二级,190.00 
CN-2013-3954075,-0.19 ,1,Binney & Smith,"Binney & Smith 钢笔, 金属",-18.00 ,2014/7/24,中国,中南,冷水江,美术,吕欢悦,0.20 ,2,湖南,办公用品,消费者,2014/7/19,标准级,99.00 
CN-2013-3954075,0.44 ,1,Fellowes,"Fellowes 盘, 工业",237.00 ,2014/7/24,中国,中南,冷水江,收纳具,吕欢悦,0.00 ,2,湖南,办公用品,消费者,2014/7/19,标准级,540.00 
CN-2012-4448319,0.02 ,1,Avery,"Avery 打孔机, 耐用",8.00 ,2013/7/23,中国,中南,汕头,装订机,陈晨,0.00 ,3,广东,办公用品,公司,2013/7/18,标准级,411.00 
CN-2012-4448319,0.20 ,1,Advantus,"Advantus 灯泡, 一包多件",113.00 ,2013/7/23,中国,中南,汕头,用具,陈晨,0.00 ,6,广东,家具,公司,2013/7/18,标准级,564.00 
CN-2014-1318873,-0.11 ,1,Office Star,"Office Star 扶手椅, 黑色",-434.00 ,2015/9/18,中国,中南,东海,椅子,余丽娜,0.10 ,2,广东,家具,消费者,2015/9/11,标准级,3906.00 
CN-2012-2312244,0.42 ,1,Sauder,"Sauder 柜, 白色",2984.00 ,2013/11/17,中国,华东,福州,书架,郝廉,0.00 ,9,福建,家具,消费者,2013/11/15,二级,7106.00 
CN-2012-2312244,0.36 ,1,Avery,"Avery 订书机, 耐用",761.00 ,2013/11/17,中国,华东,福州,装订机,郝廉,0.00 ,9,福建,办公用品,消费者,2013/11/15,二级,2114.00 
CN-2015-5308381,0.33 ,1,摩托罗拉,"摩托罗拉 音频基座, 混合尺寸",1085.00 ,2016/9/14,中国,中南,南宁,电话,贺锦,0.00 ,4,广西,技术,消费者,2016/9/12,二级,3289.00 
CN-2015-5308381,0.06 ,1,Smead,"Smead 搁板, 工业",14.00 ,2016/9/14,中国,中南,南宁,收纳具,贺锦,0.00 ,1,广西,办公用品,消费者,2016/9/12,二级,231.00 
CN-2015-5308381,0.05 ,1,Avery,"Avery 打孔机, 实惠",13.00 ,2016/9/14,中国,中南,南宁,装订机,贺锦,0.00 ,2,广西,办公用品,消费者,2016/9/12,二级,260.00 
CN-2015-5308381,-0.09 ,1,Hon,"Hon 沙滩椅, 黑色",-16.00 ,2016/9/14,中国,中南,南宁,椅子,贺锦,0.10 ,1,广西,家具,消费者,2016/9/12,二级,179.00 
US-2013-2048658,-0.18 ,1,Stanley,"Stanley 钢笔, 金属",-45.00 ,2014/8/6,中国,华东,宿州,美术,麦实,0.20 ,6,安徽,办公用品,公司,2014/8/6,当日,253.00 
US-2013-2048658,0.35 ,1,KitchenAid,"KitchenAid 烤面包机, 黑色",692.00 ,2014/8/6,中国,华东,宿州,器具,麦实,0.00 ,5,安徽,办公用品,公司,2014/8/6,当日,1978.00 
CN-2013-3665640,0.43 ,1,Rubbermaid,"Rubvermaid 灯泡, 耐用",222.00 ,2014/12/6,中国,华东,淮南,用具,麦虹,0.00 ,7,安徽,家具,公司,2014/11/30,标准级,518.00 
CN-2013-3665640,0.34 ,1,SanDisk,"SanDisk 键盘, 回收",754.00 ,2014/12/6,中国,华东,淮南,配件,麦虹,0.00 ,6,安徽,技术,公司,2014/11/30,标准级,2220.00 
US-2015-2930075,-0.12 ,1,Advantus,"Advantus 橡皮筋, 整包",-16.00 ,2016/12/19,中国,中南,宜城,系固件,周木兰,0.40 ,3,湖北,办公用品,消费者,2016/12/14,标准级,139.00 
US-2012-1156969,-0.40 ,1,思科,"思科 智能手机, 全尺寸",-470.00 ,2013/7/16,中国,华东,温岭,电话,尹凤,0.40 ,3,浙江,技术,公司,2013/7/13,一级,1174.00 
CN-2015-3360134,0.44 ,1,Hamilton Beach,"Hamilton Beach 微波炉, 银色",1163.00 ,2016/6/27,中国,西南,规阳,器具,佘凤,0.00 ,2,贵州,办公用品,公司,2016/6/22,标准级,2644.00 
CN-2015-3360134,0.16 ,1,Deflect-O,"Deflect-O 闹钟, 优质",36.00 ,2016/6/27,中国,西南,规阳,用具,佘凤,0.00 ,1,贵州,家具,公司,2016/6/22,标准级,228.00 
CN-2015-1891447,0.02 ,1,Wilson Jones,"Wilson Jones 孔加固材料, 回收",2.00 ,2016/11/23,中国,东北,吉林市,装订机,罗琼,0.00 ,4,吉林,办公用品,消费者,2016/11/20,一级,91.00 
US-2012-4856468,-0.62 ,1,SanDisk,"SanDisk 键盘, 耐用",-565.00 ,2013/11/23,中国,东北,昌图,配件,谢斯云,0.40 ,4,辽宁,技术,公司,2013/11/23,当日,915.00 
US-2012-4856468,-0.62 ,1,Eldon,"Eldon 门挡, 一包多件",-87.00 ,2013/11/23,中国,东北,昌图,用具,谢斯云,0.40 ,1,辽宁,家具,公司,2013/11/23,当日,141.00 
CN-2013-2871844,0.39 ,1,Brother,"Brother 复印机, 每套两件",955.00 ,2014/3/11,中国,中南,江门,复印机,陈婉,0.00 ,2,广东,技术,消费者,2014/3/9,一级,2448.00 
CN-2013-2871844,0.05 ,1,惠普,"惠普 传真复印机, 每套两件",81.00 ,2014/3/11,中国,中南,江门,复印机,陈婉,0.00 ,2,广东,技术,消费者,2014/3/9,一级,1614.00 
CN-2015-3231478,0.26 ,1,Tenex,"Tenex 闹钟, 优质",118.00 ,2016/1/3,中国,华北,天津,用具,谭珊,0.00 ,2,天津,家具,消费者,2016/1/1,二级,456.00 
CN-2015-3231478,0.33 ,1,Deflect-O,"Deflect-O 分层置放架, 一包多件",195.00 ,2016/1/3,中国,华北,天津,用具,谭珊,0.00 ,5,天津,家具,消费者,2016/1/1,二级,592.00 
CN-2015-5591257,0.28 ,1,宜家,"宜家 书库, 白色",2869.00 ,2016/3/6,中国,华北,晋城,书架,何惠,0.00 ,6,山西,家具,公司,2016/3/5,一级,10245.00 
CN-2014-2245112,0.37 ,1,Harbour Creations,"Harbour Creations 可去除的标签, 白色",18.00 ,2015/5/4,中国,中南,北海,标签,方栋,0.00 ,1,广西,办公用品,消费者,2015/5/3,一级,48.00 
CN-2014-2245112,0.40 ,1,Wilson Jones,"Wilson Jones 孔加固材料, 透明",45.00 ,2015/5/4,中国,中南,北海,装订机,方栋,0.00 ,6,广西,办公用品,消费者,2015/5/3,一级,112.00 
CN-2013-4266965,0.02 ,1,施乐,"施乐 备忘录便条, 多色",11.00 ,2014/12/30,中国,华北,济宁,纸张,薛关茵,0.00 ,9,内蒙古,办公用品,消费者,2014/12/26,标准级,627.00 
CN-2015-2067445,0.46 ,1,Fellowes,"Fellowes 搁板, 工业",626.00 ,2016/9/17,中国,中南,深圳,收纳具,白锦,0.00 ,5,广东,办公用品,消费者,2016/9/14,二级,1361.00 
CN-2015-2067445,0.12 ,1,松下,"松下 打印机, 耐用",746.00 ,2016/9/17,中国,中南,深圳,设备,白锦,0.00 ,5,广东,技术,消费者,2016/9/14,二级,6221.00 
CN-2015-2067445,0.15 ,1,Enermax,"Enermax 计划信息表, 多色",83.00 ,2016/9/17,中国,中南,深圳,纸张,白锦,0.00 ,5,广东,办公用品,消费者,2016/9/14,二级,558.00 
CN-2015-2067445,0.46 ,1,Harbour Creations,"Harbour Creations 圆形标签, 可调",10.00 ,2016/9/17,中国,中南,深圳,标签,白锦,0.00 ,1,广东,办公用品,消费者,2016/9/14,二级,22.00 
CN-2012-2631326,0.49 ,1,Novimex,"Novimex 折叠椅, 可调",774.00 ,2013/3/20,中国,华东,淮北,椅子,卢谙,0.00 ,4,安徽,家具,小型企业,2013/3/15,标准级,1581.00 
CN-2014-3665640,0.32 ,1,Acco,"Acco 订书机, 透明",679.00 ,2015/8/10,中国,中南,南渡镇,装订机,封乐,0.00 ,9,广西,办公用品,消费者,2015/8/8,一级,2123.00 
CN-2012-2979175,0.14 ,1,贝尔金,"贝尔金 键盘, 耐用",274.00 ,2013/8/27,中国,中南,浯溪,配件,贺伟,0.00 ,5,湖南,技术,消费者,2013/8/22,标准级,1962.00 
CN-2014-1179561,0.49 ,1,Advantus,"Advantus 分层置放架, 优质",228.00 ,2015/11/23,中国,东北,烟筒山,用具,谷莲,0.00 ,4,吉林,家具,公司,2015/11/19,标准级,466.00 
CN-2014-1179561,0.21 ,1,Tenex,"Tenex 文件夹, 蓝色",68.00 ,2015/11/23,中国,东北,烟筒山,收纳具,谷莲,0.00 ,3,吉林,办公用品,公司,2015/11/19,标准级,325.00 
CN-2015-2686699,0.30 ,1,GlobeWeis,"GlobeWeis 商业信封, 回收",45.00 ,2016/4/3,中国,华东,常州,信封,赖芳茵,0.00 ,2,江苏,办公用品,公司,2016/3/28,标准级,151.00 
CN-2015-2686699,-0.15 ,1,KitchenAid,"KitchenAid 微波炉, 银色",-261.00 ,2016/4/3,中国,华东,常州,器具,赖芳茵,0.40 ,2,江苏,办公用品,公司,2016/3/28,标准级,1742.00 
CN-2013-4985754,0.27 ,1,Acco,"Acco 订书机, 耐用",132.00 ,2014/5/1,中国,东北,珲春,装订机,潘健,0.00 ,2,吉林,办公用品,消费者,2014/4/26,标准级,491.00 
CN-2013-4985754,0.10 ,1,Breville,"Breville 搅拌机, 红色",126.00 ,2014/5/1,中国,东北,珲春,器具,潘健,0.00 ,3,吉林,办公用品,消费者,2014/4/26,标准级,1263.00 
CN-2013-4985754,0.37 ,1,Hon,"Hon 有色标签, 耐用",45.00 ,2014/5/1,中国,东北,珲春,标签,潘健,0.00 ,2,吉林,办公用品,消费者,2014/4/26,标准级,123.00 
CN-2013-3690158,0.30 ,1,Avery,"Avery 可去除的标签, 红色",206.00 ,2014/10/22,中国,西南,重庆,标签,邹凤,0.00 ,14,重庆,办公用品,消费者,2014/10/18,标准级,690.00 
CN-2013-3690158,0.09 ,1,Kleencut,"Kleencut 剪刀, 钢",36.00 ,2014/10/22,中国,西南,重庆,用品,邹凤,0.00 ,4,重庆,办公用品,消费者,2014/10/18,标准级,405.00 
CN-2013-3690158,0.43 ,1,Fiskars,"Fiskars 开信刀, 工业",178.00 ,2014/10/22,中国,西南,重庆,用品,邹凤,0.00 ,3,重庆,办公用品,消费者,2014/10/18,标准级,414.00 
CN-2013-3690158,0.49 ,1,Kleencut,"Kleencut 美工刀, 蓝色",237.00 ,2014/10/22,中国,西南,重庆,用品,邹凤,0.00 ,3,重庆,办公用品,消费者,2014/10/18,标准级,485.00 
CN-2013-3690158,0.21 ,1,Stockwell,"Stockwell 回形针, 整包",66.00 ,2014/10/22,中国,西南,重庆,系固件,邹凤,0.00 ,5,重庆,办公用品,消费者,2014/10/18,标准级,315.00 
CN-2013-3690158,0.49 ,1,爱普生,"爱普生 卡片打印机, 红色",1146.00 ,2014/10/22,中国,西南,重庆,设备,邹凤,0.00 ,3,重庆,技术,消费者,2014/10/18,标准级,2339.00 
US-2014-1815663,0.20 ,1,罗技,"罗技 路由器, 耐用",462.00 ,2015/5/17,中国,中南,深圳,配件,常崆,0.00 ,2,广东,技术,消费者,2015/5/17,当日,2310.00 
US-2014-1815663,0.28 ,1,Hon,"Hon 椅垫, 每套两件",270.00 ,2015/5/17,中国,中南,深圳,椅子,常崆,0.10 ,4,广东,家具,消费者,2015/5/17,当日,971.00 
CN-2013-4190541,0.22 ,1,Cardinal,"Cardinal 装订机, 实惠",42.00 ,2014/10/7,中国,西北,西安,装订机,陶惠,0.00 ,3,陕西,办公用品,消费者,2014/10/6,一级,194.00 
CN-2013-4190541,0.49 ,1,Safco,"SAFCO 沙滩椅, 每套两件",354.00 ,2014/10/7,中国,西北,西安,椅子,陶惠,0.00 ,3,陕西,家具,消费者,2014/10/6,一级,724.00 
CN-2013-4190541,-0.12 ,1,Hon,"Hon 圆桌, 组装",-169.00 ,2014/10/7,中国,西北,西安,桌子,陶惠,0.40 ,1,陕西,家具,消费者,2014/10/6,一级,1449.00 
CN-2013-4190541,0.02 ,1,Smead,"Smead 盒, 蓝色",5.00 ,2014/10/7,中国,西北,西安,收纳具,陶惠,0.00 ,5,陕西,办公用品,消费者,2014/10/6,一级,251.00 
CN-2013-4190541,0.49 ,1,Safco,"Safco 墙角架, 金属",3405.00 ,2014/10/7,中国,西北,西安,书架,陶惠,0.00 ,10,陕西,家具,消费者,2014/10/6,一级,6950.00 
CN-2015-1244124,0.07 ,1,Safco,"SAFCO 凳子, 每套两件",167.00 ,2016/2/9,中国,西南,拉萨,椅子,田江丽,0.00 ,3,西藏,家具,公司,2016/2/5,标准级,2383.00 
CN-2014-3560054,0.41 ,1,Kraft,"Kraft 搭扣信封, 回收",59.00 ,2015/5/5,中国,中南,广州,信封,谢丽雪,0.00 ,4,广东,办公用品,公司,2015/4/30,二级,146.00 
CN-2014-3560054,0.47 ,1,夏普,"夏普 个人复印机, 彩色",533.00 ,2015/5/5,中国,中南,广州,复印机,谢丽雪,0.00 ,2,广东,技术,公司,2015/4/30,二级,1133.00 
CN-2014-3560054,0.33 ,1,Bevis,"Bevis 培训桌, 白色",1180.00 ,2015/5/5,中国,中南,广州,桌子,谢丽雪,0.25 ,3,广东,家具,公司,2015/4/30,二级,3540.00 
CN-2015-3930358,0.00 ,1,Stockwell,"Stockwell 订书钉, 混合尺寸",0.00 ,2016/11/21,中国,华东,安丘,系固件,徐黎明,0.00 ,2,山东,办公用品,公司,2016/11/18,二级,77.00 
CN-2015-3930358,0.11 ,1,KitchenAid,"KitchenAid 咖啡研磨机, 红色",36.00 ,2016/11/21,中国,华东,安丘,器具,徐黎明,0.00 ,1,山东,办公用品,公司,2016/11/18,二级,329.00 
CN-2012-4921616,0.31 ,1,夏普,"夏普 传真复印机, 彩色",246.00 ,2013/9/18,中国,华东,南昌,复印机,麦忠,0.00 ,1,江西,技术,消费者,2013/9/14,标准级,794.00 
US-2013-1031662,-0.14 ,1,Brother,"Brother 传真复印机, 数字化",-295.00 ,2014/12/23,中国,西南,遵义,复印机,彭虹,0.20 ,3,贵州,技术,消费者,2014/12/18,标准级,2141.00 
